Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642464000,14186,12963,385,47,65,0
AP,1642464000,11016,10293,118,90,61,0
EA,1642464000,0,0,0,0,0,0
EF,1642464000,25505,24459,405,157,26,0
EIC,1642464000,11693,11003,300,66,32,0
G,1642464000,12552,11928,320,41,39,0
GRZ,1642464000,16372,14330,299,23,98,5
GTH,1642464000,21238,20316,310,39,66,6
HBN,1642464000,12800,11601,363,31,102,1
IK,1642464000,17109,16167,394,48,11,1
J,1642464000,11488,10052,121,91,60,0
KYF,1642464000,9498,8972,206,41,21,0
NDH,1642464000,7687,7297,92,78,34,0
SHK,1642464000,12305,11184,187,64,109,0
SHL,1642464000,5003,4497,162,15,47,0
SLF,1642464000,16979,15979,456,60,27,0
SM,1642464000,21757,20763,536,65,79,2
SOK,1642464000,14631,13728,282,42,67,1
SOM,1642464000,10143,9098,197,43,73,0
SON,1642464000,10237,9555,263,25,53,4
UH,1642464000,14497,13441,363,71,83,4
WAK,1642464000,21423,19905,414,125,82,2
WE,1642464000,7369,6543,131,51,48,0
TH,1642464000,305488,284074,6304,1313,1283,26
