Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624838400,6886,6576,291,1,1,0
AP,1624838400,4120,4039,78,-8,-8,-1
EA,1624838400,1957,1876,75,0,0,0
EF,1624838400,8619,8342,273,0,1,0
EIC,1624838400,6219,5967,249,3,0,2
G,1624838400,5703,5488,202,2,1,0
GRZ,1624838400,7844,7606,228,0,3,1
GTH,1624838400,8661,8442,204,0,0,0
HBN,1624838400,5375,5117,244,2,0,2
IK,1624838400,6509,6290,219,0,0,0
J,1624838400,4333,4246,82,2,0,0
KYF,1624838400,3682,3534,143,0,0,0
NDH,1624838400,2936,2865,70,0,0,0
SHK,1624838400,4736,4609,125,0,1,0
SHL,1624838400,2176,2063,113,0,0,0
SLF,1624838400,6782,6483,288,0,1,1
SM,1624838400,10001,9625,368,-1,0,0
SOK,1624838400,6451,6263,178,0,3,0
SOM,1624838400,4164,4031,132,0,1,0
SON,1624838400,4257,4082,163,3,2,0
UH,1624838400,6424,6143,259,2,3,0
WAK,1624838400,8299,8029,246,0,3,0
WE,1624838400,2614,2508,103,0,0,0
TH,1624838400,128748,124224,4333,6,12,5
