Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1670803200,39583,38330,503,66,36,1
AP,1670803200,32151,31748,147,18,14,0
EA,1670803200,0,0,0,0,0,0
EF,1670803200,78985,78009,580,70,-2,5
EIC,1670803200,46077,45468,373,35,23,1
G,1670803200,36128,35452,391,50,31,2
GRZ,1670803200,38949,38210,426,25,15,0
GTH,1670803200,52012,51435,372,48,25,0
HBN,1670803200,27933,27317,442,14,8,0
IK,1670803200,47692,46984,446,29,34,0
J,1670803200,46107,45270,174,42,46,0
KYF,1670803200,26501,26021,258,19,7,0
NDH,1670803200,28404,27986,110,16,18,0
SHK,1670803200,37002,36232,244,60,10,0
SHL,1670803200,12708,12424,201,15,9,1
SLF,1670803200,41471,40702,586,24,15,2
SM,1670803200,55813,54768,736,41,42,1
SOK,1670803200,34082,33400,345,37,21,0
SOM,1670803200,27257,26863,259,25,31,2
SON,1670803200,24231,23680,301,10,10,0
UH,1670803200,43358,42757,425,31,16,0
WAK,1670803200,63414,62656,463,36,25,0
WE,1670803200,27093,26801,185,16,20,0
TH,1670803200,866951,852513,7967,727,454,15
