Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1685059200,40670,40104,543,0,0,0
AP,1685059200,32772,32598,154,0,0,0
EA,1685059200,0,0,0,0,0,0
EF,1685059200,81406,80742,637,0,0,0
EIC,1685059200,47517,47101,395,0,0,0
G,1685059200,37001,36566,417,0,0,0
GRZ,1685059200,39677,39205,456,0,0,0
GTH,1685059200,53218,52824,387,0,1,0
HBN,1685059200,28419,27964,447,0,1,0
IK,1685059200,48804,48329,465,0,0,0
J,1685059200,47595,47352,194,8,0,0
KYF,1685059200,27000,26712,278,0,0,0
NDH,1685059200,29373,29228,115,1,1,0
SHK,1685059200,38174,37904,262,5,1,0
SHL,1685059200,12959,12739,214,0,0,0
SLF,1685059200,42305,41663,610,0,1,0
SM,1685059200,57320,56522,786,0,1,0
SOK,1685059200,34678,34307,356,1,0,0
SOM,1685059200,27851,27570,272,0,0,0
SON,1685059200,24799,24474,312,1,0,0
UH,1685059200,44069,43595,455,2,1,0
WAK,1685059200,65305,64798,472,0,0,0
WE,1685059200,27681,27469,207,0,0,0
TH,1685059200,888593,879766,8434,18,7,0
