Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640822400,13659,11464,367,44,177,0
AP,1640822400,10241,8856,99,113,101,0
EA,1640822400,0,0,0,0,0,0
EF,1640822400,23539,22346,360,280,62,0
EIC,1640822400,11099,10436,294,33,39,3
G,1640822400,12057,10963,296,59,131,1
GRZ,1640822400,15285,12181,294,59,65,0
GTH,1640822400,20379,18629,283,153,197,3
HBN,1640822400,12261,9717,341,70,105,1
IK,1640822400,16363,15038,365,110,105,0
J,1640822400,10551,8099,114,55,144,0
KYF,1640822400,9028,8277,189,52,50,4
NDH,1640822400,7060,6358,86,70,112,1
SHK,1640822400,11722,8880,179,45,145,0
SHL,1640822400,4762,3719,153,23,63,1
SLF,1640822400,16181,14669,402,80,115,2
SM,1640822400,20898,19208,514,104,169,3
SOK,1640822400,14229,11425,258,56,166,3
SOM,1640822400,9588,7331,173,59,166,3
SON,1640822400,9981,8169,246,26,69,0
UH,1640822400,13658,11499,344,51,167,3
WAK,1640822400,20261,18201,387,117,134,2
WE,1640822400,6882,5338,127,51,103,1
TH,1640822400,289684,250803,5871,1710,2585,31
