Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1650931200,30579,27820,424,43,196,1
AP,1650931200,26411,23761,129,82,328,0
EA,1650931200,0,0,0,0,0,0
EF,1650931200,62839,61134,489,79,58,0
EIC,1650931200,34827,29929,330,156,284,1
G,1650931200,28212,27270,350,49,178,1
GRZ,1650931200,29306,24906,352,0,218,0
GTH,1650931200,42139,40949,331,54,108,1
HBN,1650931200,22951,20766,398,38,188,0
IK,1650931200,37007,35522,422,213,197,0
J,1650931200,33858,29768,140,0,705,0
KYF,1650931200,21694,19581,236,25,198,0
NDH,1650931200,23519,22029,101,46,363,0
SHK,1650931200,29388,26734,217,95,245,0
SHL,1650931200,10071,9569,174,38,68,0
SLF,1650931200,34985,33386,523,63,192,0
SM,1650931200,42667,40564,644,274,140,0
SOK,1650931200,28968,26989,315,64,244,0
SOM,1650931200,22660,22030,228,34,74,1
SON,1650931200,19705,16872,284,0,203,0
UH,1650931200,33385,31706,404,64,205,4
WAK,1650931200,49248,46781,440,182,329,0
WE,1650931200,20935,17524,149,0,294,0
TH,1650931200,685354,635590,7080,1599,5015,9
