Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1641081600,13718,11733,367,16,101,0
AP,1641081600,10347,9071,99,47,69,0
EA,1641081600,0,0,0,0,0,0
EF,1641081600,23753,22624,360,0,112,0
EIC,1641081600,11144,10535,296,0,35,0
G,1641081600,12082,11119,296,0,86,0
GRZ,1641081600,15456,12513,294,73,129,0
GTH,1641081600,20498,18849,283,15,163,0
HBN,1641081600,12261,9984,341,0,137,0
IK,1641081600,16471,15335,377,71,109,4
J,1641081600,10626,8301,114,14,56,0
KYF,1641081600,9081,8416,190,7,50,0
NDH,1641081600,7104,6520,86,0,64,0
SHK,1641081600,11803,9225,179,6,64,0
SHL,1641081600,4800,3832,154,14,18,0
SLF,1641081600,16280,14964,404,6,110,0
SM,1641081600,20976,19470,515,0,196,0
SOK,1641081600,14303,11905,258,3,124,0
SOM,1641081600,9628,7596,173,4,139,0
SON,1641081600,10023,8413,252,16,101,6
UH,1641081600,13793,11675,344,17,155,0
WAK,1641081600,20336,18436,388,22,86,0
WE,1641081600,6928,5525,127,19,72,0
TH,1641081600,291411,256041,5897,350,2176,10
