Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1660262400,34372,32589,477,30,23,0
AP,1660262400,29194,28165,133,21,3,0
EA,1660262400,0,0,0,0,0,0
EF,1660262400,69792,68564,536,62,105,0
EIC,1660262400,41674,40607,356,55,11,1
G,1660262400,31640,30725,370,31,8,0
GRZ,1660262400,35442,34473,372,93,83,0
GTH,1660262400,46492,45656,347,54,5,1
HBN,1660262400,25238,24421,418,36,12,0
IK,1660262400,41615,40738,434,50,37,0
J,1660262400,40497,38643,149,74,3,0
KYF,1660262400,23960,22836,242,49,0,0
NDH,1660262400,25673,25057,105,46,40,0
SHK,1660262400,32681,31343,225,61,19,0
SHL,1660262400,11243,10919,185,3,1,0
SLF,1660262400,37611,36604,554,75,4,1
SM,1660262400,48482,47095,686,70,49,1
SOK,1660262400,31233,30349,335,28,23,0
SOM,1660262400,24490,24022,246,17,6,0
SON,1660262400,21628,20726,289,20,10,0
UH,1660262400,38308,37375,417,36,3,0
WAK,1660262400,55980,54397,452,44,2,0
WE,1660262400,24110,23346,166,56,135,0
TH,1660262400,771355,748650,7494,1011,582,4
