Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652054400,31115,29311,432,88,126,4
AP,1652054400,26757,25623,129,30,144,0
EA,1652054400,0,0,0,0,0,0
EF,1652054400,63788,62619,510,98,122,0
EIC,1652054400,35752,33354,332,71,235,0
G,1652054400,28654,27865,354,68,27,0
GRZ,1652054400,31302,28338,352,170,382,0
GTH,1652054400,42831,41968,335,72,75,0
HBN,1652054400,23331,21898,398,61,77,0
IK,1652054400,37787,36819,422,60,95,0
J,1652054400,34980,32403,141,134,167,0
KYF,1652054400,22017,20793,237,27,71,0
NDH,1652054400,23779,23212,101,29,91,0
SHK,1652054400,29770,28429,219,44,98,0
SHL,1652054400,10275,9890,177,29,38,0
SLF,1652054400,35297,34313,540,51,72,0
SM,1652054400,43532,42068,648,66,159,0
SOK,1652054400,29280,28136,321,50,82,0
SOM,1652054400,22953,22479,233,32,61,1
SON,1652054400,20016,18760,284,50,139,0
UH,1652054400,34309,33010,411,97,67,0
WAK,1652054400,50337,48387,441,75,216,0
WE,1652054400,21576,20048,151,62,110,0
TH,1652054400,699438,669723,7168,1464,2654,5
