Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1594598400,76,72,4,0,0,0
AP,1594598400,75,70,4,0,0,0
EA,1594598400,30,28,2,0,0,0
EF,1594598400,140,138,2,0,0,0
EIC,1594598400,162,152,9,0,1,0
G,1594598400,259,234,22,0,0,0
GRZ,1594598400,668,618,48,0,2,0
GTH,1594598400,315,283,30,0,0,0
HBN,1594598400,82,67,1,1,1,0
IK,1594598400,137,130,6,0,0,0
J,1594598400,163,158,3,1,0,0
KYF,1594598400,52,52,0,0,0,0
NDH,1594598400,66,64,2,0,0,0
SHK,1594598400,73,70,3,0,0,0
SHL,1594598400,21,19,2,0,1,0
SLF,1594598400,72,71,0,0,0,0
SM,1594598400,160,147,4,1,0,0
SOK,1594598400,150,138,12,0,0,0
SOM,1594598400,39,36,1,0,0,0
SON,1594598400,306,280,22,0,0,0
UH,1594598400,92,89,3,0,0,0
WAK,1594598400,88,85,2,0,0,0
WE,1594598400,69,69,0,0,0,0
TH,1594598400,3295,3070,182,3,5,0
