Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629504000,6980,6621,293,0,0,0
AP,1629504000,4125,4042,78,0,0,0
EA,1629504000,1988,1888,78,0,1,0
EF,1629504000,8726,8406,273,0,3,0
EIC,1629504000,6279,6022,250,0,0,0
G,1629504000,5782,5543,205,0,3,0
GRZ,1629504000,7901,7650,240,2,0,0
GTH,1629504000,8745,8514,205,6,2,0
HBN,1629504000,5436,5181,250,0,0,0
IK,1629504000,6563,6321,218,2,4,0
J,1629504000,4374,4259,84,0,0,0
KYF,1629504000,3691,3541,145,1,0,0
NDH,1629504000,2962,2877,70,0,0,0
SHK,1629504000,4776,4635,129,2,0,0
SHL,1629504000,2192,2071,113,1,0,0
SLF,1629504000,6801,6504,288,0,1,0
SM,1629504000,10103,9700,371,3,2,0
SOK,1629504000,6516,6312,184,0,0,0
SOM,1629504000,4186,4032,136,0,0,0
SON,1629504000,4273,4094,164,0,0,0
UH,1629504000,6437,6168,264,1,0,0
WAK,1629504000,8367,8075,250,3,0,0
WE,1629504000,2639,2520,104,3,0,0
TH,1629504000,129842,124976,4392,24,16,0
