Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646352000,19873,15100,392,236,69,0
AP,1646352000,16763,13367,120,177,96,0
EA,1646352000,0,0,0,0,0,0
EF,1646352000,35092,33192,445,275,52,0
EIC,1646352000,20018,14155,304,384,133,0
G,1646352000,18506,15663,328,271,196,0
GRZ,1646352000,19736,17069,332,68,144,0
GTH,1646352000,27766,24768,315,365,57,0
HBN,1646352000,16953,14005,382,102,74,0
IK,1646352000,23587,20993,404,261,197,0
J,1646352000,18842,13646,130,293,104,0
KYF,1646352000,13307,11552,220,179,149,0
NDH,1646352000,13140,9836,96,310,80,0
SHK,1646352000,19044,13691,196,241,141,0
SHL,1646352000,6960,6092,168,58,60,0
SLF,1646352000,23609,19645,481,202,178,1
SM,1646352000,29852,25991,610,247,131,4
SOK,1646352000,19581,15683,292,203,124,0
SOM,1646352000,14499,12641,211,138,92,0
SON,1646352000,13364,10957,269,40,70,0
UH,1646352000,20647,17665,385,383,167,0
WAK,1646352000,31551,26256,422,397,223,2
WE,1646352000,11622,8413,134,223,79,0
TH,1646352000,434312,360380,6636,5053,2616,7
