Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629158400,6972,6621,293,8,1,0
AP,1629158400,4122,4042,78,2,0,0
EA,1629158400,1978,1887,78,5,2,0
EF,1629158400,8710,8395,273,3,2,0
EIC,1629158400,6280,6025,250,1,1,0
G,1629158400,5766,5536,205,3,1,0
GRZ,1629158400,7897,7647,240,2,1,0
GTH,1629158400,8731,8501,205,8,3,0
HBN,1629158400,5436,5178,249,2,0,0
IK,1629158400,6550,6313,218,6,4,0
J,1629158400,4369,4258,84,2,2,0
KYF,1629158400,3690,3541,145,1,0,0
NDH,1629158400,2961,2874,70,11,0,0
SHK,1629158400,4772,4636,128,0,0,0
SHL,1629158400,2185,2071,113,0,0,0
SLF,1629158400,6799,6503,288,3,0,0
SM,1629158400,10091,9693,371,13,1,0
SOK,1629158400,6519,6316,185,3,0,0
SOM,1629158400,4179,4032,136,0,0,0
SON,1629158400,4268,4093,164,4,0,0
UH,1629158400,6435,6166,264,1,1,0
WAK,1629158400,8346,8074,250,12,0,0
WE,1629158400,2630,2518,103,0,0,0
TH,1629158400,129686,124920,4390,90,19,0
