Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1633478400,7307,6827,293,16,4,0
AP,1633478400,4360,4225,80,7,5,0
EA,1633478400,0,0,0,0,0,0
EF,1633478400,9579,9067,275,34,35,0
EIC,1633478400,6614,6226,251,25,7,1
G,1633478400,6129,5799,207,38,14,1
GRZ,1633478400,8240,7740,240,45,3,0
GTH,1633478400,9243,8879,207,16,17,0
HBN,1633478400,5715,5392,253,8,9,0
IK,1633478400,6863,6568,219,3,12,0
J,1633478400,4751,4444,84,29,10,0
KYF,1633478400,3887,3654,145,22,8,0
NDH,1633478400,3119,3003,70,2,3,0
SHK,1633478400,5016,4741,133,14,7,0
SHL,1633478400,2305,2155,113,2,3,0
SLF,1633478400,7224,6759,295,25,16,0
SM,1633478400,10610,10026,374,28,19,2
SOK,1633478400,6713,6388,185,19,0,0
SOM,1633478400,4426,4139,136,21,4,0
SON,1633478400,4467,4238,166,5,1,1
UH,1633478400,6893,6378,265,49,9,0
WAK,1633478400,10895,10384,328,36,14,0
WE,1633478400,2845,2606,104,9,4,0
TH,1633478400,137201,129638,4423,453,204,5
