Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1647561600,24831,16876,405,362,74,0
AP,1647561600,20514,15269,120,278,124,0
EA,1647561600,0,0,0,0,0,0
EF,1647561600,39129,37749,445,442,390,0
EIC,1647561600,26276,16707,307,376,189,0
G,1647561600,22675,18321,331,512,214,0
GRZ,1647561600,22168,18314,332,509,43,0
GTH,1647561600,32674,27482,319,561,179,0
HBN,1647561600,19201,15634,385,162,129,0
IK,1647561600,27120,24078,410,307,248,0
J,1647561600,24053,17099,131,494,86,0
KYF,1647561600,16739,12968,229,224,72,0
NDH,1647561600,18158,11173,97,446,79,0
SHK,1647561600,23557,16217,204,227,247,0
SHL,1647561600,7843,6822,168,123,72,0
SLF,1647561600,28930,22791,491,216,348,1
SM,1647561600,34633,29762,619,331,135,2
SOK,1647561600,23088,17769,298,238,189,0
SOM,1647561600,18077,14476,212,269,120,0
SON,1647561600,15236,12004,272,68,65,0
UH,1647561600,24857,20291,391,275,145,0
WAK,1647561600,37505,30038,423,468,286,0
WE,1647561600,14798,9874,137,312,126,0
TH,1647561600,522062,411714,6726,7200,3560,3
