Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1664496000,36128,34585,486,47,9,1
AP,1664496000,30240,29421,136,39,0,0
EA,1664496000,0,0,0,0,0,0
EF,1664496000,73117,71339,554,132,5,0
EIC,1664496000,43274,42297,359,47,27,0
G,1664496000,33265,32354,375,49,11,0
GRZ,1664496000,36696,35727,395,41,15,0
GTH,1664496000,48738,47484,354,105,15,0
HBN,1664496000,26146,25330,426,47,7,1
IK,1664496000,43966,42857,440,52,34,1
J,1664496000,42668,41239,163,88,8,0
KYF,1664496000,24932,24091,250,22,0,0
NDH,1664496000,26630,26044,105,38,11,0
SHK,1664496000,34146,33007,232,61,24,0
SHL,1664496000,11687,11319,189,17,1,0
SLF,1664496000,39137,37898,563,52,4,0
SM,1664496000,51069,49279,698,117,43,0
SOK,1664496000,32210,31427,340,32,12,0
SOM,1664496000,25365,24862,248,14,0,0
SON,1664496000,22617,21686,292,36,0,0
UH,1664496000,40600,39448,423,55,4,0
WAK,1664496000,58564,57017,455,-4,-4,0
WE,1664496000,25138,24644,172,76,2,0
TH,1664496000,806333,783355,7655,1163,228,3
