Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1670198400,39310,38145,502,0,36,0
AP,1670198400,32082,31676,147,16,0,0
EA,1670198400,0,0,0,0,0,0
EF,1670198400,78667,77728,568,54,0,0
EIC,1670198400,45936,45332,369,35,28,0
G,1670198400,35963,35257,387,70,0,0
GRZ,1670198400,38798,38108,423,21,27,0
GTH,1670198400,51839,51319,372,7,29,0
HBN,1670198400,27899,27247,442,10,8,1
IK,1670198400,47537,46831,446,30,28,0
J,1670198400,45954,45051,173,42,0,0
KYF,1670198400,26442,25938,258,19,15,0
NDH,1670198400,28315,27889,110,16,22,0
SHK,1670198400,36856,36128,243,28,32,0
SHL,1670198400,12654,12382,200,10,0,0
SLF,1670198400,41387,40627,581,11,0,0
SM,1670198400,55568,54596,734,0,0,0
SOK,1670198400,33985,33312,345,16,22,1
SOM,1670198400,27169,26775,256,0,0,0
SON,1670198400,24189,23607,300,32,0,0
UH,1670198400,43243,42653,425,33,0,0
WAK,1670198400,63263,62541,463,14,0,0
WE,1670198400,27028,26724,183,6,0,0
TH,1670198400,864084,849866,7927,470,247,2
