Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654214400,31498,30587,468,35,12,0
AP,1654214400,27130,26602,129,11,0,0
EA,1654214400,0,0,0,0,0,0
EF,1654214400,64643,63890,524,11,71,0
EIC,1654214400,36582,35864,337,0,9,0
G,1654214400,28998,28546,355,13,0,0
GRZ,1654214400,33319,32634,370,13,23,0
GTH,1654214400,43374,42881,339,25,3,0
HBN,1654214400,23617,23043,399,0,2,0
IK,1654214400,38414,37786,426,23,15,0
J,1654214400,35761,34731,145,33,7,0
KYF,1654214400,22282,21756,241,7,2,0
NDH,1654214400,24017,23743,101,15,10,0
SHK,1654214400,30091,29554,221,6,7,0
SHL,1654214400,10449,10208,179,7,0,0
SLF,1654214400,35592,34936,543,9,3,1
SM,1654214400,44244,43383,648,28,12,0
SOK,1654214400,29617,29078,331,9,5,0
SOM,1654214400,23158,22853,240,2,6,0
SON,1654214400,20242,19705,285,9,2,0
UH,1654214400,34962,34319,414,12,5,0
WAK,1654214400,51253,50467,445,17,0,0
WE,1654214400,22060,21382,157,15,-1,0
TH,1654214400,711303,697948,7297,300,193,1
