Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1668297600,38717,37080,494,0,115,0
AP,1668297600,31843,31026,144,0,69,0
EA,1668297600,0,0,0,0,0,0
EF,1668297600,77695,76523,561,0,118,0
EIC,1668297600,45578,44807,367,0,42,0
G,1668297600,35426,34629,384,0,8,0
GRZ,1668297600,38420,37533,419,0,43,0
GTH,1668297600,51485,50845,372,0,19,0
HBN,1668297600,27717,26752,435,0,128,0
IK,1668297600,47054,46194,445,0,14,0
J,1668297600,45341,44071,173,0,162,0
KYF,1668297600,26233,25381,256,0,82,0
NDH,1668297600,27983,27414,107,0,17,0
SHK,1668297600,36412,35236,241,0,21,0
SHL,1668297600,12517,12197,197,0,4,0
SLF,1668297600,41054,40184,581,0,14,0
SM,1668297600,55006,53783,729,0,22,0
SOK,1668297600,33691,32788,344,0,35,0
SOM,1668297600,26914,26428,255,0,7,0
SON,1668297600,23943,23086,299,0,104,0
UH,1668297600,42908,42236,425,0,23,0
WAK,1668297600,62863,61614,459,0,9,0
WE,1668297600,26822,26342,180,0,5,0
TH,1668297600,855622,836149,7867,0,1061,0
