Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680825600,40598,39921,540,0,5,0
AP,1680825600,32723,32486,153,0,0,0
EA,1680825600,0,0,0,0,0,0
EF,1680825600,81247,80432,628,0,27,0
EIC,1680825600,47425,46954,387,0,1,0
G,1680825600,36945,36487,413,0,3,0
GRZ,1680825600,39604,39065,452,0,2,0
GTH,1680825600,53173,52723,383,0,2,0
HBN,1680825600,28391,27862,443,0,1,0
IK,1680825600,48735,48220,462,0,1,0
J,1680825600,47459,47096,188,0,0,0
KYF,1680825600,26976,26655,277,0,0,0
NDH,1680825600,29279,29099,113,0,1,0
SHK,1680825600,38063,37751,262,0,7,0
SHL,1680825600,12934,12709,213,0,0,0
SLF,1680825600,42230,41545,607,0,1,0
SM,1680825600,57211,56381,772,0,2,0
SOK,1680825600,34630,34191,356,0,3,0
SOM,1680825600,27804,27507,271,0,0,0
SON,1680825600,24767,24399,311,0,3,0
UH,1680825600,44020,43526,454,0,0,0
WAK,1680825600,65194,64511,472,0,2,0
WE,1680825600,27640,27409,201,0,5,0
TH,1680825600,887048,876929,8358,0,66,0
