Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629676800,6981,6625,293,1,3,0
AP,1629676800,4128,4044,78,3,2,0
EA,1629676800,1988,1890,78,0,1,0
EF,1629676800,8733,8419,273,7,4,0
EIC,1629676800,6281,6025,250,2,0,0
G,1629676800,5787,5548,205,5,4,0
GRZ,1629676800,7908,7652,240,6,1,0
GTH,1629676800,8748,8520,205,2,1,0
HBN,1629676800,5436,5181,250,0,0,0
IK,1629676800,6563,6324,218,0,1,0
J,1629676800,4378,4261,84,3,1,0
KYF,1629676800,3692,3541,145,1,0,0
NDH,1629676800,2965,2877,70,3,0,0
SHK,1629676800,4778,4635,129,0,0,0
SHL,1629676800,2192,2071,113,0,0,0
SLF,1629676800,6803,6505,289,1,0,1
SM,1629676800,10106,9704,371,3,3,0
SOK,1629676800,6516,6312,184,0,0,0
SOM,1629676800,4191,4034,136,5,1,0
SON,1629676800,4278,4095,164,5,1,0
UH,1629676800,6437,6168,264,0,0,0
WAK,1629676800,8367,8076,250,0,0,0
WE,1629676800,2641,2521,104,2,0,0
TH,1629676800,129897,125028,4393,49,23,1
