Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618617600,6072,4989,248,20,22,0
AP,1618617600,3401,2971,55,34,21,0
EA,1618617600,1558,1357,60,2,6,0
EF,1618617600,7186,6413,238,45,57,0
EIC,1618617600,5526,4983,211,30,21,0
G,1618617600,4815,4159,156,31,18,0
GRZ,1618617600,6830,4910,165,73,35,0
GTH,1618617600,6782,6014,187,49,80,0
HBN,1618617600,4472,4095,222,13,11,0
IK,1618617600,5284,4544,186,60,33,0
J,1618617600,3653,3334,65,0,14,0
KYF,1618617600,3051,2704,123,23,20,0
NDH,1618617600,2156,1947,54,2,6,0
SHK,1618617600,3961,3560,90,33,14,0
SHL,1618617600,1868,1603,101,1,11,0
SLF,1618617600,5649,5060,249,7,30,0
SM,1618617600,8736,7814,318,50,41,0
SOK,1618617600,5403,4896,137,21,49,0
SOM,1618617600,3317,2926,108,9,19,0
SON,1618617600,3381,2807,149,30,1,0
UH,1618617600,5536,5049,221,25,3,0
WAK,1618617600,6868,5721,202,50,20,0
WE,1618617600,2176,1975,96,16,13,0
TH,1618617600,107681,93831,3641,624,545,0
