Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655596800,31763,30902,468,0,12,0
AP,1655596800,27302,26831,129,0,13,0
EA,1655596800,0,0,0,0,0,0
EF,1655596800,65206,64295,530,0,22,0
EIC,1655596800,37069,36282,342,0,25,0
G,1655596800,29236,28655,358,0,2,0
GRZ,1655596800,33498,32877,370,0,17,0
GTH,1655596800,43830,43095,340,0,11,0
HBN,1655596800,23841,23212,415,0,18,0
IK,1655596800,38817,38104,426,0,17,0
J,1655596800,36339,35375,145,0,33,0
KYF,1655596800,22457,21962,241,0,26,0
NDH,1655596800,24185,23880,102,0,5,0
SHK,1655596800,30354,29795,222,0,20,0
SHL,1655596800,10567,10284,180,0,5,0
SLF,1655596800,35782,35061,546,0,5,0
SM,1655596800,44623,43615,651,0,10,0
SOK,1655596800,29759,29240,331,0,13,0
SOM,1655596800,23299,22923,242,0,0,0
SON,1655596800,20363,19893,285,0,11,0
UH,1655596800,35272,34551,414,0,6,0
WAK,1655596800,51703,50795,449,0,4,0
WE,1655596800,22364,21725,157,0,25,0
TH,1655596800,717629,703352,7343,0,300,0
