Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1672272000,39971,38836,519,21,34,0
AP,1672272000,32339,31930,149,7,2,1
EA,1672272000,0,0,0,0,0,0
EF,1672272000,79618,78491,591,17,77,0
EIC,1672272000,46424,45804,375,30,8,0
G,1672272000,36513,35870,402,21,18,0
GRZ,1672272000,39153,38504,435,0,10,0
GTH,1672272000,52296,51742,375,0,3,0
HBN,1672272000,28074,27458,443,20,6,0
IK,1672272000,48037,47361,451,12,16,3
J,1672272000,46536,45761,174,19,22,0
KYF,1672272000,26653,26166,263,19,4,0
NDH,1672272000,28662,28245,110,10,15,0
SHK,1672272000,37314,36591,252,22,14,0
SHL,1672272000,12787,12521,206,3,5,0
SLF,1672272000,41653,40905,589,11,9,0
SM,1672272000,56213,55250,743,11,17,0
SOK,1672272000,34235,33656,347,9,11,0
SOM,1672272000,27431,27056,262,22,29,0
SON,1672272000,24372,23859,302,25,11,0
UH,1672272000,43589,43006,433,8,11,0
WAK,1672272000,63804,63041,467,29,21,0
WE,1672272000,27216,26945,187,12,3,0
TH,1672272000,872890,858998,8075,328,346,4
