Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1617408000,5645,4671,234,25,-4,4
AP,1617408000,3009,2691,52,16,12,0
EA,1617408000,1424,1135,56,2,5,0
EF,1617408000,6458,5781,224,82,66,0
EIC,1617408000,5100,4553,194,17,15,3
G,1617408000,4252,3570,135,34,22,0
GRZ,1617408000,5935,4165,137,36,32,0
GTH,1617408000,5966,5171,173,53,33,0
HBN,1617408000,4301,3894,216,20,0,0
IK,1617408000,4598,3922,167,35,43,1
J,1617408000,3374,3055,61,8,5,0
KYF,1617408000,2767,2436,113,4,15,0
NDH,1617408000,1960,1812,49,0,11,0
SHK,1617408000,3594,3162,86,31,16,0
SHL,1617408000,1683,1454,98,1,2,0
SLF,1617408000,5241,4677,239,19,11,1
SM,1617408000,8006,6975,291,39,46,1
SOK,1617408000,4882,4187,120,-24,19,0
SOM,1617408000,2950,2590,104,15,26,0
SON,1617408000,3049,2705,147,19,1,0
UH,1617408000,5258,4867,213,6,7,0
WAK,1617408000,6004,4811,183,17,50,1
WE,1617408000,2017,1808,93,8,9,0
TH,1617408000,97473,84092,3385,463,442,11
