Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1682899200,40645,40054,542,0,8,0
AP,1682899200,32749,32565,154,0,2,0
EA,1682899200,0,0,0,0,0,0
EF,1682899200,81351,80657,632,0,5,0
EIC,1682899200,47485,47054,390,0,8,0
G,1682899200,36977,36551,415,0,2,0
GRZ,1682899200,39655,39156,456,0,7,0
GTH,1682899200,53198,52801,385,0,1,0
HBN,1682899200,28410,27941,447,0,2,0
IK,1682899200,48774,48290,465,0,5,0
J,1682899200,47539,47265,192,0,21,0
KYF,1682899200,26989,26699,278,0,1,0
NDH,1682899200,29336,29174,115,0,2,0
SHK,1682899200,38141,37853,262,0,5,0
SHL,1682899200,12951,12728,213,0,0,0
SLF,1682899200,42271,41622,609,0,0,0
SM,1682899200,57276,56476,782,0,8,0
SOK,1682899200,34654,34274,356,0,5,0
SOM,1682899200,27830,27537,272,0,6,0
SON,1682899200,24783,24456,311,0,1,0
UH,1682899200,44043,43572,454,0,1,0
WAK,1682899200,65260,64724,472,0,5,0
WE,1682899200,27669,27450,201,0,4,0
TH,1682899200,887986,878899,8403,0,99,0
