Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674864000,40193,39490,530,0,6,0
AP,1674864000,32465,32215,150,0,1,0
EA,1674864000,0,0,0,0,0,0
EF,1674864000,80116,79385,614,0,12,0
EIC,1674864000,46773,46277,384,0,5,0
G,1674864000,36680,36227,409,0,2,0
GRZ,1674864000,39307,38800,445,0,3,0
GTH,1674864000,52706,52216,378,0,18,0
HBN,1674864000,28141,27650,443,0,0,0
IK,1674864000,48293,47775,455,0,2,0
J,1674864000,46904,46390,181,0,0,0
KYF,1674864000,26825,26402,272,0,0,0
NDH,1674864000,28925,28644,111,0,0,0
SHK,1674864000,37530,37110,256,0,15,0
SHL,1674864000,12830,12611,209,0,0,0
SLF,1674864000,41844,41173,593,0,4,0
SM,1674864000,56533,55683,757,0,7,0
SOK,1674864000,34336,33921,348,0,0,0
SOM,1674864000,27592,27268,269,0,0,0
SON,1674864000,24461,24074,305,0,1,0
UH,1674864000,43810,43301,448,0,1,0
WAK,1674864000,64226,63583,468,0,2,0
WE,1674864000,27350,27116,193,0,1,0
TH,1674864000,877840,867311,8218,0,80,0
