Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1628467200,6948,6615,293,1,0,0
AP,1628467200,4120,4042,78,-2,-1,1
EA,1628467200,1966,1883,78,0,0,0
EF,1628467200,8675,8377,273,7,0,0
EIC,1628467200,6275,6009,250,2,5,0
G,1628467200,5739,5520,204,2,1,0
GRZ,1628467200,7890,7634,239,0,3,1
GTH,1628467200,8711,8489,205,2,0,0
HBN,1628467200,5430,5171,249,2,2,0
IK,1628467200,6528,6303,218,0,0,0
J,1628467200,4354,4254,84,0,0,0
KYF,1628467200,3687,3540,145,0,0,0
NDH,1628467200,2944,2873,70,1,1,0
SHK,1628467200,4768,4636,127,0,3,0
SHL,1628467200,2184,2069,113,0,0,0
SLF,1628467200,6792,6499,288,0,1,0
SM,1628467200,10066,9678,371,0,3,0
SOK,1628467200,6513,6316,185,3,0,0
SOM,1628467200,4172,4032,136,1,0,0
SON,1628467200,4262,4094,163,0,1,0
UH,1628467200,6430,6165,264,0,0,0
WAK,1628467200,8324,8067,250,0,1,0
WE,1628467200,2629,2517,103,3,-1,0
TH,1628467200,129407,124783,4386,22,19,2
