Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629590400,6980,6622,293,0,1,0
AP,1629590400,4125,4042,78,0,0,0
EA,1629590400,1988,1889,78,0,1,0
EF,1629590400,8726,8415,273,0,9,0
EIC,1629590400,6279,6025,250,0,3,0
G,1629590400,5782,5544,205,0,1,0
GRZ,1629590400,7902,7651,240,1,1,0
GTH,1629590400,8746,8519,205,1,5,0
HBN,1629590400,5436,5181,250,0,0,0
IK,1629590400,6563,6323,218,0,2,0
J,1629590400,4375,4260,84,1,1,0
KYF,1629590400,3691,3541,145,0,0,0
NDH,1629590400,2962,2877,70,0,0,0
SHK,1629590400,4778,4635,129,2,0,0
SHL,1629590400,2192,2071,113,0,0,0
SLF,1629590400,6802,6505,288,1,1,0
SM,1629590400,10103,9701,371,0,1,0
SOK,1629590400,6516,6312,184,0,0,0
SOM,1629590400,4186,4033,136,0,1,0
SON,1629590400,4273,4094,164,0,0,0
UH,1629590400,6437,6168,264,0,0,0
WAK,1629590400,8367,8076,250,0,1,0
WE,1629590400,2639,2521,104,0,1,0
TH,1629590400,129848,125005,4392,6,29,0
