Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665619200,37224,34969,490,96,53,1
AP,1665619200,31023,29683,137,103,14,0
EA,1665619200,0,0,0,0,0,0
EF,1665619200,75012,72808,555,151,167,0
EIC,1665619200,44338,42892,363,102,45,2
G,1665619200,34127,32876,376,81,50,0
GRZ,1665619200,37380,36122,398,0,36,0
GTH,1665619200,49954,48478,357,118,107,0
HBN,1665619200,26967,25470,427,131,10,0
IK,1665619200,45374,43628,441,128,65,0
J,1665619200,43910,41809,163,98,56,0
KYF,1665619200,25509,24385,250,43,27,0
NDH,1665619200,27216,26255,106,60,29,0
SHK,1665619200,35233,33297,235,135,20,0
SHL,1665619200,12112,11511,191,27,19,0
SLF,1665619200,40053,38572,571,96,57,2
SM,1665619200,53053,50384,700,202,122,0
SOK,1665619200,32938,31574,343,69,24,0
SOM,1665619200,25972,25178,249,59,46,0
SON,1665619200,23203,21933,293,57,20,0
UH,1665619200,41602,40275,425,95,84,0
WAK,1665619200,60700,57851,455,146,63,0
WE,1665619200,25881,24915,173,95,96,1
TH,1665619200,828781,794865,7698,2092,1210,6
