Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1678924800,40496,39795,534,10,4,0
AP,1678924800,32659,32394,153,4,0,0
EA,1678924800,0,0,0,0,0,0
EF,1678924800,81015,80043,628,12,6,0
EIC,1678924800,47296,46754,387,15,21,0
G,1678924800,36883,36407,411,5,2,0
GRZ,1678924800,39503,38962,448,0,4,0
GTH,1678924800,53089,52582,382,4,1,0
HBN,1678924800,28304,27771,443,0,7,0
IK,1678924800,48628,48098,461,4,10,0
J,1678924800,47345,46924,185,32,15,0
KYF,1678924800,26944,26599,276,5,5,0
NDH,1678924800,29197,28992,113,1,5,0
SHK,1678924800,37947,37483,262,9,0,0
SHL,1678924800,12909,12665,210,0,3,0
SLF,1678924800,42135,41418,603,5,0,0
SM,1678924800,57095,56242,768,2,0,0
SOK,1678924800,34556,34072,356,0,0,0
SOM,1678924800,27758,27447,269,0,0,0
SON,1678924800,24723,24312,311,1,0,0
UH,1678924800,43969,43455,452,3,0,0
WAK,1678924800,64992,64134,471,9,0,0
WE,1678924800,27575,27292,197,16,1,0
TH,1678924800,885018,873841,8320,137,84,0
