Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1627603200,6921,6614,293,0,0,0
AP,1627603200,4120,4041,77,0,0,0
EA,1627603200,1961,1882,78,0,0,0
EF,1627603200,8650,8358,273,1,1,0
EIC,1627603200,6252,5999,250,0,0,0
G,1627603200,5725,5506,203,0,0,0
GRZ,1627603200,7884,7609,238,2,0,0
GTH,1627603200,8705,8478,205,0,1,0
HBN,1627603200,5419,5161,249,0,0,0
IK,1627603200,6519,6299,218,1,0,0
J,1627603200,4343,4254,84,0,0,0
KYF,1627603200,3685,3539,145,0,0,0
NDH,1627603200,2943,2870,70,0,0,0
SHK,1627603200,4764,4614,127,1,0,0
SHL,1627603200,2183,2067,113,0,2,0
SLF,1627603200,6787,6495,288,0,0,0
SM,1627603200,10048,9651,371,0,5,0
SOK,1627603200,6504,6319,183,0,1,0
SOM,1627603200,4169,4029,136,1,0,0
SON,1627603200,4257,4085,163,0,2,0
UH,1627603200,6428,6163,264,0,1,0
WAK,1627603200,8317,8060,250,0,0,0
WE,1627603200,2624,2516,103,0,0,0
TH,1627603200,129208,124609,4381,6,13,0
