Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655251200,31714,30847,468,32,18,0
AP,1655251200,27279,26822,129,28,10,0
EA,1655251200,0,0,0,0,0,0
EF,1655251200,65020,64111,530,30,0,0
EIC,1655251200,36980,36207,341,88,14,0
G,1655251200,29185,28637,357,41,8,0
GRZ,1655251200,33478,32834,370,42,11,0
GTH,1655251200,43726,43044,340,55,18,0
HBN,1655251200,23789,23177,410,25,13,0
IK,1655251200,38706,38021,426,42,16,0
J,1655251200,36230,35306,145,78,25,0
KYF,1655251200,22431,21930,241,11,11,0
NDH,1655251200,24151,23857,102,23,6,0
SHK,1655251200,30307,29745,222,35,10,0
SHL,1655251200,10542,10266,180,8,7,0
SLF,1655251200,35745,35045,546,28,8,0
SM,1655251200,44547,43554,651,53,16,0
SOK,1655251200,29732,29212,331,19,10,0
SOM,1655251200,23269,22914,242,29,4,0
SON,1655251200,20337,19864,285,17,8,0
UH,1655251200,35213,34536,414,42,16,0
WAK,1655251200,51621,50787,449,39,29,0
WE,1655251200,22283,21678,157,21,18,0
TH,1655251200,716285,702394,7336,786,276,0
