Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1653696000,31377,30371,460,0,14,0
AP,1653696000,27019,26421,129,0,0,0
EA,1653696000,0,0,0,0,0,0
EF,1653696000,64479,63601,522,0,11,0
EIC,1653696000,36413,35562,336,0,26,0
G,1653696000,28933,28448,355,0,6,0
GRZ,1653696000,33196,32428,370,0,8,0
GTH,1653696000,43270,42706,339,0,8,0
HBN,1653696000,23552,22978,398,0,4,0
IK,1653696000,38278,37645,426,0,21,0
J,1653696000,35593,34232,145,0,1,0
KYF,1653696000,22219,21614,240,0,2,0
NDH,1653696000,23954,23675,101,0,6,0
SHK,1653696000,30014,29388,220,0,10,0
SHL,1653696000,10414,10167,179,0,0,0
SLF,1653696000,35512,34835,541,0,2,0
SM,1653696000,44119,43161,648,0,9,0
SOK,1653696000,29546,28926,330,0,2,0
SOM,1653696000,23128,22788,240,0,0,0
SON,1653696000,20193,19567,285,0,1,0
UH,1653696000,34817,34134,413,0,3,0
WAK,1653696000,51084,50142,445,0,13,0
WE,1653696000,21929,21134,156,0,6,0
TH,1653696000,709039,693923,7278,0,153,0
