Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677196800,40368,39670,530,6,3,0
AP,1677196800,32572,32324,150,5,0,0
EA,1677196800,0,0,0,0,0,0
EF,1677196800,80614,79719,622,26,15,0
EIC,1677196800,47079,46505,386,17,4,0
G,1677196800,36793,36324,410,5,2,0
GRZ,1677196800,39405,38886,446,-1,0,0
GTH,1677196800,52946,52414,381,16,4,0
HBN,1677196800,28229,27706,443,9,0,0
IK,1677196800,48473,47902,458,0,0,0
J,1677196800,47155,46726,184,12,-1,1
KYF,1677196800,26888,26551,276,2,0,0
NDH,1677196800,29093,28863,112,4,4,0
SHK,1677196800,37747,37286,258,6,5,0
SHL,1677196800,12863,12628,210,2,0,0
SLF,1677196800,41985,41294,597,8,2,0
SM,1677196800,56888,55936,762,40,1,0
SOK,1677196800,34443,33993,353,0,0,0
SOM,1677196800,27699,27365,269,3,4,0
SON,1677196800,24611,24183,305,2,2,0
UH,1677196800,43901,43393,451,8,2,0
WAK,1677196800,64626,63835,469,15,3,0
WE,1677196800,27449,27190,196,10,1,0
TH,1677196800,881827,870693,8268,195,51,1
