Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1656288000,32046,31012,469,65,32,0
AP,1656288000,27441,26924,129,0,33,0
EA,1656288000,0,0,0,0,0,0
EF,1656288000,65715,64667,533,113,108,0
EIC,1656288000,37730,36564,343,129,63,0
G,1656288000,29485,28830,358,64,19,0
GRZ,1656288000,33669,32944,370,27,15,0
GTH,1656288000,44149,43400,340,63,42,0
HBN,1656288000,24020,23358,415,36,15,0
IK,1656288000,39187,38348,428,87,35,1
J,1656288000,36948,35568,145,139,42,0
KYF,1656288000,22617,22022,241,34,11,0
NDH,1656288000,24336,23974,102,27,20,0
SHK,1656288000,30599,29858,222,54,4,0
SHL,1656288000,10643,10354,180,18,11,0
SLF,1656288000,35939,35213,546,33,18,0
SM,1656288000,45030,43884,655,66,40,1
SOK,1656288000,29896,29340,331,23,15,0
SOM,1656288000,23441,23025,243,42,25,0
SON,1656288000,20510,19953,285,39,13,0
UH,1656288000,35604,34757,414,91,40,0
WAK,1656288000,52171,51114,449,124,60,0
WE,1656288000,22597,21857,157,63,48,0
TH,1656288000,723773,706966,7355,1337,709,2
