Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680652800,40598,39909,540,7,-1,1
AP,1680652800,32719,32483,153,2,5,0
EA,1680652800,0,0,0,0,0,0
EF,1680652800,81235,80366,628,7,7,0
EIC,1680652800,47420,46949,387,4,9,0
G,1680652800,36943,36478,413,3,1,0
GRZ,1680652800,39604,39058,452,4,7,0
GTH,1680652800,53171,52719,383,3,2,0
HBN,1680652800,28379,27856,443,2,4,0
IK,1680652800,48733,48214,462,0,5,0
J,1680652800,47459,47057,188,2,17,0
KYF,1680652800,26976,26653,277,0,3,0
NDH,1680652800,29275,29096,113,4,5,0
SHK,1680652800,38055,37736,262,2,4,0
SHL,1680652800,12931,12704,213,1,3,0
SLF,1680652800,42225,41539,607,5,8,3
SM,1680652800,57209,56376,772,6,8,0
SOK,1680652800,34626,34176,356,3,5,0
SOM,1680652800,27801,27505,271,4,5,0
SON,1680652800,24765,24390,311,1,7,0
UH,1680652800,44020,43525,454,2,2,0
WAK,1680652800,65191,64495,472,5,17,0
WE,1680652800,27631,27399,201,0,5,0
TH,1680652800,886966,876683,8358,67,128,4
