Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1679356800,40519,39840,536,7,8,0
AP,1679356800,32680,32425,153,4,11,0
EA,1679356800,0,0,0,0,0,0
EF,1679356800,81084,80118,628,28,14,0
EIC,1679356800,47344,46803,387,23,17,-1
G,1679356800,36901,36427,411,9,6,0
GRZ,1679356800,39538,38978,448,0,6,0
GTH,1679356800,53126,52625,382,8,8,0
HBN,1679356800,28322,27784,443,0,4,0
IK,1679356800,48671,48118,461,11,8,0
J,1679356800,47374,46961,185,23,13,0
KYF,1679356800,26950,26615,276,2,4,0
NDH,1679356800,29224,29019,113,15,9,0
SHK,1679356800,37972,37580,262,0,15,0
SHL,1679356800,12915,12669,212,2,1,0
SLF,1679356800,42154,41448,603,4,11,0
SM,1679356800,57130,56285,768,13,7,0
SOK,1679356800,34581,34100,356,9,7,0
SOM,1679356800,27766,27455,271,1,2,0
SON,1679356800,24731,24336,311,0,9,0
UH,1679356800,43986,43469,454,9,1,2
WAK,1679356800,65073,64183,471,28,8,0
WE,1679356800,27597,27314,197,6,3,0
TH,1679356800,885638,874552,8328,202,172,1
