Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1595548800,79,73,4,0,0,0
AP,1595548800,77,71,4,0,0,0
EA,1595548800,32,28,2,1,0,0
EF,1595548800,140,138,2,0,0,0
EIC,1595548800,162,153,9,0,0,0
G,1595548800,261,237,22,0,0,0
GRZ,1595548800,668,620,48,0,0,0
GTH,1595548800,318,285,30,0,0,0
HBN,1595548800,84,75,1,0,0,0
IK,1595548800,144,134,6,0,0,0
J,1595548800,163,160,3,0,2,0
KYF,1595548800,55,52,0,0,0,0
NDH,1595548800,67,64,2,0,0,0
SHK,1595548800,73,70,3,0,0,0
SHL,1595548800,21,19,2,0,0,0
SLF,1595548800,72,72,0,0,0,0
SM,1595548800,162,153,4,0,0,0
SOK,1595548800,150,138,12,0,0,0
SOM,1595548800,41,40,1,0,1,0
SON,1595548800,306,284,22,0,0,0
UH,1595548800,92,89,3,0,0,0
WAK,1595548800,92,86,2,0,0,0
WE,1595548800,81,72,0,0,0,0
TH,1595548800,3340,3113,182,1,3,0
