Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1596412800,79,75,4,0,0,0
AP,1596412800,78,71,4,0,0,0
EA,1596412800,35,29,2,0,0,0
EF,1596412800,143,138,2,1,0,0
EIC,1596412800,162,153,9,0,0,0
G,1596412800,264,238,22,1,0,0
GRZ,1596412800,669,620,48,1,0,0
GTH,1596412800,319,288,30,0,0,0
HBN,1596412800,84,79,1,0,0,0
IK,1596412800,149,140,6,3,0,0
J,1596412800,163,160,3,0,0,0
KYF,1596412800,55,53,0,0,0,0
NDH,1596412800,67,65,2,0,0,0
SHK,1596412800,73,70,3,0,0,0
SHL,1596412800,21,19,2,0,0,0
SLF,1596412800,72,72,0,0,0,0
SM,1596412800,170,158,4,2,1,0
SOK,1596412800,152,138,12,1,0,0
SOM,1596412800,43,41,1,0,1,0
SON,1596412800,307,284,22,1,0,0
UH,1596412800,92,89,3,0,0,0
WAK,1596412800,97,87,2,3,0,0
WE,1596412800,91,80,0,1,2,0
TH,1596412800,3385,3147,182,14,4,0
