Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1663372800,35405,34225,483,0,13,0
AP,1663372800,29794,29205,136,0,0,0
EA,1663372800,0,0,0,0,0,0
EF,1663372800,71829,70666,550,0,58,0
EIC,1663372800,42622,41884,358,0,26,0
G,1663372800,32667,31900,374,0,1,0
GRZ,1663372800,36198,35451,384,0,11,0
GTH,1663372800,47722,46847,353,0,16,0
HBN,1663372800,25769,25125,424,0,14,0
IK,1663372800,43224,42147,436,0,42,0
J,1663372800,41861,40694,159,0,9,0
KYF,1663372800,24593,23888,245,0,0,0
NDH,1663372800,26328,25796,105,0,5,0
SHK,1663372800,33484,32743,229,0,15,0
SHL,1663372800,11510,11220,188,0,2,0
SLF,1663372800,38450,37478,561,0,1,0
SM,1663372800,49933,48605,697,0,4,0
SOK,1663372800,31824,31255,340,0,13,0
SOM,1663372800,25098,24672,248,0,0,0
SON,1663372800,22202,21462,291,0,0,0
UH,1663372800,39839,38486,419,0,2,0
WAK,1663372800,57583,56388,454,0,0,0
WE,1663372800,24816,24357,170,0,1,0
TH,1663372800,792751,774494,7604,0,233,0
