Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1622678400,6835,6391,291,2,16,0
AP,1622678400,4107,3992,78,0,7,0
EA,1622678400,1934,1838,73,0,0,0
EF,1622678400,8562,8201,265,5,0,3
EIC,1622678400,6205,5910,235,0,13,0
G,1622678400,5672,5430,197,5,6,1
GRZ,1622678400,7838,7327,215,2,32,0
GTH,1622678400,8574,8240,203,10,30,1
HBN,1622678400,5323,4951,240,6,12,0
IK,1622678400,6480,6183,217,4,12,1
J,1622678400,4320,4196,79,3,3,3
KYF,1622678400,3635,3445,142,3,3,0
NDH,1622678400,2926,2800,70,2,6,0
SHK,1622678400,4716,4554,121,6,8,0
SHL,1622678400,2168,2038,111,1,3,0
SLF,1622678400,6752,6398,283,6,9,1
SM,1622678400,9967,9468,368,3,8,1
SOK,1622678400,6412,6160,173,5,11,2
SOM,1622678400,4147,3966,130,6,6,0
SON,1622678400,4203,3941,162,14,9,0
UH,1622678400,6304,5971,252,7,3,4
WAK,1622678400,8241,7901,238,0,2,0
WE,1622678400,2603,2465,102,1,5,0
TH,1622678400,127924,121766,4245,91,204,17
