Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642809600,14323,13054,387,17,3,0
AP,1642809600,11326,10472,118,62,48,0
EA,1642809600,0,0,0,0,0,0
EF,1642809600,25906,24706,405,0,113,0
EIC,1642809600,11981,11127,301,61,30,0
G,1642809600,12700,12016,321,25,10,0
GRZ,1642809600,16542,14860,300,53,167,0
GTH,1642809600,21492,20353,313,52,2,0
HBN,1642809600,12895,11656,366,0,2,0
IK,1642809600,17271,16182,396,49,7,0
J,1642809600,11803,10292,122,28,33,0
KYF,1642809600,9655,9068,208,49,28,0
NDH,1642809600,7870,7400,93,27,20,0
SHK,1642809600,12460,11402,188,39,33,0
SHL,1642809600,5049,4555,163,8,4,0
SLF,1642809600,17131,16111,456,30,22,0
SM,1642809600,22060,20901,538,43,24,0
SOK,1642809600,14793,13895,284,43,44,0
SOM,1642809600,10210,9228,203,0,23,0
SON,1642809600,10329,9687,265,5,24,0
UH,1642809600,14738,13692,369,71,48,0
WAK,1642809600,21872,20200,414,76,27,0
WE,1642809600,7531,6685,131,29,28,0
TH,1642809600,309937,287542,6341,767,740,0
