Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651795200,31027,28994,428,10,79,0
AP,1651795200,26727,25350,129,21,0,0
EA,1651795200,0,0,0,0,0,0
EF,1651795200,63690,62212,510,55,75,0
EIC,1651795200,35681,32949,332,149,162,2
G,1651795200,28586,27712,354,50,10,0
GRZ,1651795200,31132,27701,352,211,316,0
GTH,1651795200,42759,41701,335,50,29,0
HBN,1651795200,23270,21648,398,27,19,0
IK,1651795200,37727,36550,422,49,72,0
J,1651795200,34846,31923,141,47,10,0
KYF,1651795200,21990,20581,237,17,1,0
NDH,1651795200,23750,23072,101,21,51,0
SHK,1651795200,29726,28236,219,31,96,0
SHL,1651795200,10246,9812,177,15,1,0
SLF,1651795200,35246,34130,540,9,-7,16
SM,1651795200,43466,41660,648,77,41,2
SOK,1651795200,29230,27995,321,5,39,1
SOM,1651795200,22921,22377,232,8,20,0
SON,1651795200,19966,18430,284,23,76,0
UH,1651795200,34212,32749,411,31,12,0
WAK,1651795200,50262,48070,441,45,49,0
WE,1651795200,21514,19736,151,35,9,0
TH,1651795200,697974,663588,7163,986,1160,21
