Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640390400,13404,10682,367,12,43,0
AP,1640390400,9877,8308,99,0,101,0
EA,1640390400,0,0,0,0,0,0
EF,1640390400,22887,21709,338,0,386,0
EIC,1640390400,10949,10176,285,14,55,0
G,1640390400,11833,10268,289,36,5,0
GRZ,1640390400,14872,11628,294,62,190,0
GTH,1640390400,19854,17478,273,0,19,0
HBN,1640390400,11920,9169,334,0,56,0
IK,1640390400,15567,14432,353,1,112,0
J,1640390400,10289,7469,113,39,53,0
KYF,1640390400,8848,7927,185,21,92,0
NDH,1640390400,6773,5960,84,4,50,0
SHK,1640390400,11447,8077,179,16,115,0
SHL,1640390400,4668,3479,150,6,20,0
SLF,1640390400,15765,13837,394,56,143,2
SM,1640390400,20462,18066,500,0,29,0
SOK,1640390400,13955,10554,249,10,150,0
SOM,1640390400,9203,6590,166,6,56,0
SON,1640390400,9828,7691,243,32,94,0
UH,1640390400,13387,10467,341,42,75,0
WAK,1640390400,19753,17461,381,16,118,0
WE,1640390400,6666,4867,125,56,47,0
TH,1640390400,282207,236295,5742,429,2009,2
