Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681948800,40623,40011,541,0,8,0
AP,1681948800,32739,32541,154,3,2,0
EA,1681948800,0,0,0,0,0,0
EF,1681948800,81309,80562,631,3,0,0
EIC,1681948800,47467,47018,389,4,7,0
G,1681948800,36971,36528,415,1,1,0
GRZ,1681948800,39633,39130,454,4,2,0
GTH,1681948800,53191,52775,384,0,1,0
HBN,1681948800,28405,27904,446,1,2,0
IK,1681948800,48758,48273,464,2,2,2
J,1681948800,47503,47214,189,0,2,0
KYF,1681948800,26987,26685,278,1,1,1
NDH,1681948800,29322,29149,115,5,3,0
SHK,1681948800,38125,37816,262,3,2,0
SHL,1681948800,12942,12720,213,0,0,0
SLF,1681948800,42262,41599,609,1,1,0
SM,1681948800,57259,56439,780,3,1,0
SOK,1681948800,34642,34249,356,0,5,0
SOM,1681948800,27819,27526,272,1,1,0
SON,1681948800,24774,24442,311,1,2,0
UH,1681948800,44032,43552,454,3,0,0
WAK,1681948800,65239,64667,472,6,6,0
WE,1681948800,27659,27435,201,0,0,0
TH,1681948800,887661,878235,8390,42,49,3
