Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624320000,6879,6565,291,2,1,0
AP,1624320000,4127,4047,78,0,1,0
EA,1624320000,1953,1871,75,1,5,0
EF,1624320000,8619,8333,272,1,1,0
EIC,1624320000,6216,5964,247,0,0,0
G,1624320000,5699,5481,201,2,-1,1
GRZ,1624320000,7844,7577,227,0,10,0
GTH,1624320000,8656,8424,204,3,7,0
HBN,1624320000,5371,5110,242,1,5,1
IK,1624320000,6508,6287,218,0,1,0
J,1624320000,4333,4244,82,0,1,0
KYF,1624320000,3681,3520,143,0,4,0
NDH,1624320000,2935,2863,70,0,0,0
SHK,1624320000,4728,4600,125,1,2,0
SHL,1624320000,2176,2060,113,0,2,0
SLF,1624320000,6781,6476,287,0,2,0
SM,1624320000,10002,9617,368,2,4,0
SOK,1624320000,6444,6255,177,4,0,0
SOM,1624320000,4164,4028,131,1,-1,1
SON,1624320000,4250,4070,163,0,7,0
UH,1624320000,6420,6116,257,1,6,0
WAK,1624320000,8293,8009,246,4,1,0
WE,1624320000,2613,2505,102,0,1,0
TH,1624320000,128692,124022,4319,23,59,3
