Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684195200,40666,40086,543,1,0,0
AP,1684195200,32767,32583,154,1,2,0
EA,1684195200,0,0,0,0,0,0
EF,1684195200,81397,80724,635,3,1,0
EIC,1684195200,47507,47089,394,4,0,4
G,1684195200,36994,36561,417,3,1,0
GRZ,1684195200,39673,39191,456,0,3,0
GTH,1684195200,53214,52814,387,0,2,0
HBN,1684195200,28419,27958,447,2,1,0
IK,1684195200,48799,48322,465,3,2,0
J,1684195200,47576,47316,193,10,3,0
KYF,1684195200,26995,26709,278,0,1,0
NDH,1684195200,29360,29212,115,1,0,0
SHK,1684195200,38169,37884,262,0,1,0
SHL,1684195200,12958,12733,214,0,0,0
SLF,1684195200,42294,41658,610,0,3,0
SM,1684195200,57310,56500,785,2,1,0
SOK,1684195200,34674,34295,356,0,1,0
SOM,1684195200,27847,27560,272,0,4,0
SON,1684195200,24795,24466,312,1,0,0
UH,1684195200,44061,43581,454,1,0,0
WAK,1684195200,65290,64781,472,4,0,0
WE,1684195200,27679,27466,206,0,0,0
TH,1684195200,888444,879489,8427,36,26,4
