Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618876800,6094,5091,250,18,45,0
AP,1618876800,3476,3048,55,64,24,0
EA,1618876800,1606,1393,61,27,24,1
EF,1618876800,7307,6509,238,102,13,0
EIC,1618876800,5570,5057,217,25,29,1
G,1618876800,4896,4278,164,39,47,5
GRZ,1618876800,6941,5104,165,65,104,0
GTH,1618876800,6900,6178,186,44,53,0
HBN,1618876800,4499,4139,223,20,16,1
IK,1618876800,5374,4691,189,34,53,2
J,1618876800,3737,3409,65,33,27,0
KYF,1618876800,3085,2760,124,23,33,0
NDH,1618876800,2212,1973,55,23,10,0
SHK,1618876800,3997,3632,91,20,32,0
SHL,1618876800,1877,1643,100,13,17,0
SLF,1618876800,5704,5143,250,0,35,0
SM,1618876800,8843,7972,322,82,55,3
SOK,1618876800,5544,4989,137,34,30,0
SOM,1618876800,3396,2990,110,35,25,0
SON,1618876800,3410,2828,149,29,9,0
UH,1618876800,5570,5117,223,18,39,0
WAK,1618876800,7026,5936,207,111,119,2
WE,1618876800,2224,1997,97,15,6,0
TH,1618876800,109288,95877,3678,874,845,15
