Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1637452800,9790,7647,323,1,44,0
AP,1637452800,6200,5191,89,72,38,0
EA,1637452800,0,0,0,0,0,0
EF,1637452800,14433,12529,295,0,206,0
EIC,1637452800,8611,7610,260,29,69,0
G,1637452800,7934,6946,234,0,89,0
GRZ,1637452800,10726,8482,248,179,10,0
GTH,1637452800,13047,11862,216,0,128,0
HBN,1637452800,7581,6289,276,0,72,0
IK,1637452800,9795,8848,251,100,152,0
J,1637452800,6659,5230,95,136,44,0
KYF,1637452800,5990,5024,154,50,71,0
NDH,1637452800,4158,3662,72,11,25,1
SHK,1637452800,7148,5512,154,73,44,0
SHL,1637452800,3078,2564,124,14,25,0
SLF,1637452800,9313,8043,325,66,72,2
SM,1637452800,13794,12261,418,0,74,0
SOK,1637452800,9106,7016,203,89,38,0
SOM,1637452800,5549,4689,148,0,33,0
SON,1637452800,6722,4694,185,171,49,2
UH,1637452800,9535,7612,280,84,53,0
WAK,1637452800,14434,12250,339,41,112,0
WE,1637452800,4193,3199,111,0,23,0
TH,1637452800,187796,157160,4800,1116,1471,5
