Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1658620800,33436,31649,471,0,59,0
AP,1658620800,28599,27367,132,0,41,0
EA,1658620800,0,0,0,0,0,0
EF,1658620800,68168,66699,536,0,197,0
EIC,1658620800,40715,38844,348,0,149,0
G,1658620800,30734,29712,366,0,31,0
GRZ,1658620800,34707,33635,372,0,38,0
GTH,1658620800,45524,44498,342,0,72,0
HBN,1658620800,24716,23873,418,0,40,0
IK,1658620800,40688,39664,431,0,72,0
J,1658620800,39380,36994,145,0,141,0
KYF,1658620800,23327,22377,241,0,34,0
NDH,1658620800,25228,24417,103,0,21,0
SHK,1658620800,31843,30487,222,0,56,0
SHL,1658620800,10989,10599,181,0,13,0
SLF,1658620800,36878,35770,548,0,44,0
SM,1658620800,47154,45324,675,0,64,0
SOK,1658620800,30616,29779,333,0,27,0
SOM,1658620800,24061,23504,242,0,28,0
SON,1658620800,21150,20286,287,0,25,0
UH,1658620800,37386,36113,416,0,178,0
WAK,1658620800,54447,52608,450,0,157,0
WE,1658620800,23558,22477,162,0,56,0
TH,1658620800,753304,726676,7421,0,1543,0
