Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642982400,14337,13182,387,8,91,0
AP,1642982400,11355,10557,118,21,40,0
EA,1642982400,0,0,0,0,0,0
EF,1642982400,26096,24746,405,190,5,0
EIC,1642982400,12040,11225,301,57,43,0
G,1642982400,12736,12074,321,36,21,0
GRZ,1642982400,16550,14951,300,0,30,0
GTH,1642982400,21520,20396,314,11,16,1
HBN,1642982400,12961,11789,367,66,41,1
IK,1642982400,17303,16201,396,32,11,0
J,1642982400,11883,10436,123,69,107,1
KYF,1642982400,9697,9128,208,12,31,0
NDH,1642982400,7912,7470,93,39,28,0
SHK,1642982400,12472,11512,188,8,77,0
SHL,1642982400,5056,4592,163,4,30,0
SLF,1642982400,17142,16160,459,8,27,1
SM,1642982400,22091,21025,541,30,69,3
SOK,1642982400,14812,13986,285,10,52,1
SOM,1642982400,10268,9348,203,58,57,0
SON,1642982400,10349,9749,266,10,28,1
UH,1642982400,14806,13865,372,43,110,3
WAK,1642982400,21963,20353,414,63,128,0
WE,1642982400,7569,6750,131,38,23,0
TH,1642982400,310918,289495,6355,813,1065,12
