Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1590451200,65,55,3,1,1,0
AP,1590451200,73,69,4,0,0,0
EA,1590451200,28,24,2,0,2,0
EF,1590451200,136,133,2,0,0,0
EIC,1590451200,151,131,8,0,1,0
G,1590451200,226,177,14,8,2,3
GRZ,1590451200,610,504,45,1,8,0
GTH,1590451200,285,240,29,4,0,1
HBN,1590451200,42,27,1,0,0,0
IK,1590451200,129,125,4,0,0,0
J,1590451200,159,155,3,0,0,0
KYF,1590451200,45,45,0,0,1,0
NDH,1590451200,61,58,2,0,0,0
SHK,1590451200,70,63,3,1,0,0
SHL,1590451200,18,11,2,1,0,0
SLF,1590451200,69,66,0,0,0,0
SM,1590451200,126,104,3,2,1,0
SOK,1590451200,146,126,12,2,0,0
SOM,1590451200,37,36,1,0,0,0
SON,1590451200,209,152,14,0,1,0
UH,1590451200,78,74,3,1,0,0
WAK,1590451200,67,49,2,0,1,0
WE,1590451200,68,65,0,0,0,0
TH,1590451200,2898,2489,157,21,18,4
