Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1656979200,32398,31155,470,41,31,0
AP,1656979200,27814,26999,130,57,14,0
EA,1656979200,0,0,0,0,0,0
EF,1656979200,66410,65071,533,109,76,0
EIC,1656979200,38456,37029,344,0,60,0
G,1656979200,29797,29004,358,38,23,0
GRZ,1656979200,33941,33024,370,69,24,0
GTH,1656979200,44517,43726,340,27,53,0
HBN,1656979200,24209,23491,415,30,20,0
IK,1656979200,39630,38682,430,94,52,0
J,1656979200,37727,35775,145,160,73,0
KYF,1656979200,22765,22077,241,0,8,0
NDH,1656979200,24604,24084,102,49,26,0
SHK,1656979200,30926,29967,222,67,16,0
SHL,1656979200,10732,10420,180,17,15,0
SLF,1656979200,36148,35354,547,53,18,1
SM,1656979200,45550,44189,664,100,60,0
SOK,1656979200,30040,29447,331,48,23,0
SOM,1656979200,23619,23162,244,34,19,1
SON,1656979200,20657,20002,286,19,13,0
UH,1656979200,36109,35014,415,75,33,0
WAK,1656979200,52733,51447,449,103,78,0
WE,1656979200,22950,22011,159,62,45,0
TH,1656979200,731732,711130,7375,1252,780,2
