Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651536000,30899,28770,427,42,133,0
AP,1651536000,26627,25140,129,49,142,0
EA,1651536000,0,0,0,0,0,0
EF,1651536000,63473,61967,505,187,108,5
EIC,1651536000,35433,32400,330,103,405,0
G,1651536000,28456,27530,353,23,38,1
GRZ,1651536000,30395,26646,352,0,187,0
GTH,1651536000,42566,41544,335,44,147,4
HBN,1651536000,23155,21467,398,0,102,0
IK,1651536000,37542,36284,422,70,128,0
J,1651536000,34612,31620,141,111,208,0
KYF,1651536000,21933,20453,237,46,131,0
NDH,1651536000,23679,22800,101,20,90,0
SHK,1651536000,29646,27967,218,62,141,0
SHL,1651536000,10185,9736,177,27,27,2
SLF,1651536000,35183,33985,524,34,154,1
SM,1651536000,43219,41412,646,159,292,0
SOK,1651536000,29175,27811,316,41,125,0
SOM,1651536000,22834,22251,229,0,51,0
SON,1651536000,19896,18051,284,15,230,0
UH,1651536000,33945,32293,411,46,70,2
WAK,1651536000,49965,47658,441,134,181,0
WE,1651536000,21385,19256,151,61,372,0
TH,1651536000,694203,657041,7127,1274,3462,15
