Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624924800,6888,6580,291,2,4,0
AP,1624924800,4111,4031,78,-9,-8,0
EA,1624924800,1957,1876,75,0,0,0
EF,1624924800,8620,8342,273,1,0,0
EIC,1624924800,6226,5967,249,7,0,0
G,1624924800,5704,5489,202,1,1,0
GRZ,1624924800,7847,7610,228,3,4,0
GTH,1624924800,8662,8443,204,1,1,0
HBN,1624924800,5375,5117,244,0,0,0
IK,1624924800,6509,6290,219,0,0,0
J,1624924800,4330,4245,82,-3,-1,0
KYF,1624924800,3682,3534,143,0,0,0
NDH,1624924800,2936,2865,70,0,0,0
SHK,1624924800,4737,4610,125,1,1,0
SHL,1624924800,2176,2063,113,0,0,0
SLF,1624924800,6782,6483,288,0,0,0
SM,1624924800,10001,9626,368,0,1,0
SOK,1624924800,6458,6262,179,7,-1,1
SOM,1624924800,4164,4032,132,0,1,0
SON,1624924800,4256,4084,163,-1,2,0
UH,1624924800,6425,6147,259,1,4,0
WAK,1624924800,8302,8033,246,3,4,0
WE,1624924800,2615,2509,103,1,1,0
TH,1624924800,128763,124238,4334,15,14,1
