Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1683590400,40656,40076,543,0,10,0
AP,1683590400,32761,32574,154,2,2,0
EA,1683590400,0,0,0,0,0,0
EF,1683590400,81381,80671,632,1,0,0
EIC,1683590400,47497,47077,390,1,7,0
G,1683590400,36984,36558,416,1,1,0
GRZ,1683590400,39668,39179,456,0,4,0
GTH,1683590400,53211,52806,385,0,0,0
HBN,1683590400,28417,27954,447,0,2,0
IK,1683590400,48789,48304,465,0,3,0
J,1683590400,47560,47290,193,0,4,0
KYF,1683590400,26994,26706,278,0,0,0
NDH,1683590400,29351,29199,115,1,2,0
SHK,1683590400,38157,37875,262,0,2,0
SHL,1683590400,12958,12731,214,0,0,0
SLF,1683590400,42287,41638,610,3,7,0
SM,1683590400,57299,56486,784,2,0,1
SOK,1683590400,34670,34282,356,0,1,0
SOM,1683590400,27841,27550,272,0,0,0
SON,1683590400,24790,24462,312,0,0,0
UH,1683590400,44054,43576,454,3,1,0
WAK,1683590400,65279,64755,472,4,1,0
WE,1683590400,27672,27459,203,0,3,0
TH,1683590400,888276,879208,8413,18,50,1
