Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1605052800,489,291,4,48,9,0
AP,1605052800,384,279,7,9,16,0
EA,1605052800,92,64,4,-1,0,0
EF,1605052800,911,616,11,56,15,2
EIC,1605052800,603,391,14,16,15,0
G,1605052800,583,413,25,16,12,1
GRZ,1605052800,918,779,48,8,10,0
GTH,1605052800,583,463,31,23,6,0
HBN,1605052800,433,190,3,33,9,2
IK,1605052800,395,308,7,17,12,0
J,1605052800,482,395,4,15,15,0
KYF,1605052800,212,119,1,10,2,0
NDH,1605052800,186,138,2,10,6,0
SHK,1605052800,395,267,7,12,6,1
SHL,1605052800,98,67,2,2,3,0
SLF,1605052800,296,180,1,11,2,0
SM,1605052800,615,455,12,26,9,0
SOK,1605052800,341,272,12,6,9,0
SOM,1605052800,264,218,2,7,4,0
SON,1605052800,450,368,28,14,8,0
UH,1605052800,406,252,6,35,6,0
WAK,1605052800,270,233,3,0,8,0
WE,1605052800,342,254,0,0,6,0
TH,1605052800,9748,7012,234,373,188,6
