Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671840000,39873,38661,507,0,12,0
AP,1671840000,32295,31863,148,0,1,0
EA,1671840000,0,0,0,0,0,0
EF,1671840000,79495,78273,591,0,67,0
EIC,1671840000,46351,45694,374,0,12,0
G,1671840000,36412,35736,397,0,18,0
GRZ,1671840000,39119,38415,433,0,7,0
GTH,1671840000,52296,51627,375,0,4,0
HBN,1671840000,28037,27405,443,0,0,0
IK,1671840000,47943,47244,447,0,28,0
J,1671840000,46413,45507,174,0,5,0
KYF,1671840000,26610,26106,263,0,1,0
NDH,1671840000,28601,28166,110,0,12,0
SHK,1671840000,37239,36470,251,0,26,0
SHL,1671840000,12764,12488,205,0,0,0
SLF,1671840000,41615,40837,589,0,3,0
SM,1671840000,56135,55087,743,0,11,0
SOK,1671840000,34193,33563,347,0,1,0
SOM,1671840000,27386,26975,261,0,0,0
SON,1671840000,24329,23786,302,0,0,0
UH,1671840000,43542,42921,433,0,5,0
WAK,1671840000,63691,62855,466,0,2,0
WE,1671840000,27192,26882,187,0,0,0
TH,1671840000,871531,856561,8046,0,215,0
