Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607731200,1745,873,18,151,54,1
AP,1607731200,674,564,8,5,10,0
EA,1607731200,217,148,5,7,6,0
EF,1607731200,2021,1474,40,58,24,0
EIC,1607731200,1250,906,25,67,23,0
G,1607731200,1292,829,62,82,2,22
GRZ,1607731200,1667,1233,55,0,24,0
GTH,1607731200,1173,878,43,23,7,0
HBN,1607731200,1679,853,26,29,2,0
IK,1607731200,1198,876,17,44,11,0
J,1607731200,1105,810,15,96,8,0
KYF,1607731200,765,484,15,21,10,0
NDH,1607731200,540,404,10,5,42,0
SHK,1607731200,882,608,17,37,8,0
SHL,1607731200,354,168,8,17,-1,1
SLF,1607731200,1252,736,26,0,20,0
SM,1607731200,1580,1198,32,34,26,0
SOK,1607731200,1216,701,16,28,18,1
SOM,1607731200,778,600,16,1,10,0
SON,1607731200,1293,849,44,45,13,0
UH,1607731200,1370,857,27,0,4,0
WAK,1607731200,1031,557,6,66,10,0
WE,1607731200,590,467,2,45,4,0
TH,1607731200,25672,17073,533,861,335,25
