Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607299200,1396,746,16,27,67,2
AP,1607299200,605,523,8,3,9,0
EA,1607299200,174,130,5,3,3,0
EF,1607299200,1679,1345,31,5,25,1
EIC,1607299200,1100,788,25,8,15,2
G,1607299200,1078,752,34,74,13,4
GRZ,1607299200,1487,1115,53,93,18,1
GTH,1607299200,1016,803,42,12,28,1
HBN,1607299200,1421,742,23,10,39,1
IK,1607299200,1006,791,11,11,31,0
J,1607299200,897,735,12,18,12,2
KYF,1607299200,622,411,10,9,15,0
NDH,1607299200,483,332,9,5,8,1
SHK,1607299200,744,549,16,12,4,0
SHL,1607299200,237,145,3,2,7,0
SLF,1607299200,1000,605,22,53,29,4
SM,1607299200,1333,1046,28,-2,20,0
SOK,1607299200,975,577,14,20,30,0
SOM,1607299200,696,508,13,17,22,1
SON,1607299200,1100,681,44,24,27,7
UH,1607299200,1119,746,26,13,29,1
WAK,1607299200,774,464,6,36,17,0
WE,1607299200,496,432,1,6,6,0
TH,1607299200,21438,14966,452,459,474,28
