Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1589068800,54,44,3,0,0,0
AP,1589068800,73,65,4,0,0,0
EA,1589068800,24,15,1,0,0,0
EF,1589068800,135,128,2,0,0,0
EIC,1589068800,138,114,5,0,0,0
G,1589068800,181,127,8,0,6,0
GRZ,1589068800,530,382,37,1,8,1
GTH,1589068800,267,183,17,3,10,0
HBN,1589068800,31,19,1,0,0,0
IK,1589068800,129,115,4,2,1,0
J,1589068800,158,155,3,0,0,0
KYF,1589068800,41,38,0,0,0,0
NDH,1589068800,60,58,1,0,0,0
SHK,1589068800,66,52,2,4,0,0
SHL,1589068800,13,11,2,0,0,0
SLF,1589068800,65,59,0,0,0,0
SM,1589068800,112,88,3,4,4,0
SOK,1589068800,133,105,12,1,1,0
SOM,1589068800,37,35,1,0,0,0
SON,1589068800,150,91,9,14,5,0
UH,1589068800,78,68,2,0,0,0
WAK,1589068800,45,37,1,0,0,0
WE,1589068800,65,62,0,0,0,0
TH,1589068800,2585,2051,118,29,35,1
