Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1635552000,8125,7041,300,99,15,1
AP,1635552000,4838,4408,80,62,11,0
EA,1635552000,0,0,0,0,0,0
EF,1635552000,11283,10004,282,0,89,0
EIC,1635552000,7318,6600,252,56,17,0
G,1635552000,6677,6123,212,0,13,0
GRZ,1635552000,8932,7942,240,54,12,0
GTH,1635552000,10534,9668,211,0,61,0
HBN,1635552000,6093,5604,257,0,15,0
IK,1635552000,7793,7014,225,56,48,0
J,1635552000,5286,4696,85,17,10,0
KYF,1635552000,4636,4074,147,0,32,0
NDH,1635552000,3381,3131,71,8,12,0
SHK,1635552000,5635,4966,140,37,13,1
SHL,1635552000,2482,2258,115,18,2,0
SLF,1635552000,7683,7133,303,30,20,0
SM,1635552000,11599,10618,388,45,35,0
SOK,1635552000,7281,6516,189,40,11,0
SOM,1635552000,4765,4322,137,0,11,0
SON,1635552000,4922,4309,167,73,3,0
UH,1635552000,7789,6856,271,68,10,0
WAK,1635552000,12030,10914,329,59,31,0
WE,1635552000,3396,2740,108,36,5,0
TH,1635552000,152478,136937,4509,758,476,2
