Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1644883200,16575,13919,389,284,38,0
AP,1644883200,13820,11771,119,236,70,0
EA,1644883200,0,0,0,0,0,0
EF,1644883200,30842,28128,435,401,270,0
EIC,1644883200,15450,12369,301,266,78,0
G,1644883200,15208,13164,325,130,132,0
GRZ,1644883200,18101,16126,302,83,42,0
GTH,1644883200,24139,21324,315,136,186,0
HBN,1644883200,14688,12730,382,127,75,0
IK,1644883200,20001,18182,400,218,152,0
J,1644883200,14852,11835,127,192,144,0
KYF,1644883200,11208,10047,216,91,85,0
NDH,1644883200,9851,8606,94,183,90,0
SHK,1644883200,15171,12301,195,286,36,0
SHL,1644883200,6025,4903,165,123,33,0
SLF,1644883200,19117,17302,475,226,57,0
SM,1644883200,25345,22594,580,230,143,9
SOK,1644883200,16930,14490,289,228,61,1
SOM,1644883200,12085,10220,210,213,79,0
SON,1644883200,11663,10114,267,106,25,0
UH,1644883200,17290,15484,381,89,138,1
WAK,1644883200,26450,22763,417,339,206,0
WE,1644883200,9316,7355,133,133,38,0
TH,1644883200,364127,315727,6517,4320,2178,11
